time,vram_used_mb,vram_total_mb,ram_used_mb,ram_total_mb,gpu_util,cpu_util,power_watts
0.00011754035949707031,16428.625,46068.0,10227.48828125,515640.5625,0.0,0.0,102.714
0.10162687301635742,16428.625,46068.0,10275.22265625,515640.5625,0.0,88.6,102.145
0.2023453712463379,18970.625,46068.0,10305.88671875,515640.5625,0.0,178.7,101.598
0.3029475212097168,20808.625,46068.0,10309.18359375,515640.5625,0.0,99.4,122.356
0.4035663604736328,20808.625,46068.0,10309.4296875,515640.5625,0.0,169.0,146.908
0.5041630268096924,20816.625,46068.0,10309.6484375,515640.5625,78.0,109.4,158.085
0.6046104431152344,20816.625,46068.0,10303.83984375,515640.5625,78.0,169.3,187.777
0.7052648067474365,20816.625,46068.0,10303.83984375,515640.5625,95.0,99.3,194.228
0.8059003353118896,20816.625,46068.0,10307.53125,515640.5625,95.0,159.1,217.436
0.9303116798400879,20816.625,46068.0,10307.53125,515640.5625,98.0,120.5,238.549
1.0309336185455322,20402.625,46068.0,10308.0234375,515640.5625,98.0,99.4,261.661
1.1320133209228516,17048.625,46068.0,10306.23828125,515640.5625,95.0,168.2,282.961
1.239680290222168,20762.625,46068.0,10308.1640625,515640.5625,95.0,102.1,284.551
1.3402655124664307,20846.625,46068.0,10308.3984375,515640.5625,97.0,139.2,306.783
1.4666905403137207,20852.625,46068.0,10308.3984375,515640.5625,97.0,126.5,306.061
1.5674045085906982,20852.625,46068.0,10308.890625,515640.5625,98.0,168.9,306.061
1.6937906742095947,20852.625,46068.0,10308.890625,515640.5625,95.0,134.5,303.866
1.794677972793579,20852.625,46068.0,10308.72265625,515640.5625,95.0,158.7,312.636
1.9213426113128662,20852.625,46068.0,10308.96875,515640.5625,95.0,150.0,310.154
2.0218300819396973,20450.625,46068.0,10308.96875,515640.5625,95.0,99.6,311.038
2.122183084487915,17046.625,46068.0,10295.8984375,515640.5625,97.0,199.3,291.645
2.236625909805298,20734.625,46068.0,10297.89453125,515640.5625,97.0,104.8,312.555
2.33770751953125,20818.625,46068.0,10299.9609375,515640.5625,97.0,148.5,311.192
2.465820074081421,20824.625,46068.0,10301.9296875,515640.5625,97.0,132.7,309.612
2.5664448738098145,20824.625,46068.0,10299.64453125,515640.5625,95.0,149.1,309.528
2.692885398864746,20824.625,46068.0,10299.890625,515640.5625,95.0,150.2,311.838
2.7934811115264893,20824.625,46068.0,10299.890625,515640.5625,96.0,149.1,308.838
2.9199416637420654,20824.625,46068.0,10299.15234375,515640.5625,95.0,134.4,311.492
3.02054762840271,20404.625,46068.0,10299.125,515640.5625,95.0,99.4,308.939
3.1209449768066406,17048.625,46068.0,10296.6875,515640.5625,97.0,209.2,289.503
3.2332208156585693,20762.625,46068.0,10298.515625,515640.5625,97.0,97.9,309.167
3.3337783813476562,20818.625,46068.0,10298.515625,515640.5625,98.0,149.2,307.292
3.4618492126464844,20824.625,46068.0,10298.515625,515640.5625,98.0,140.5,306.15
3.56241774559021,20824.625,46068.0,10298.51171875,515640.5625,95.0,169.1,307.937
3.688877820968628,20824.625,46068.0,10298.51171875,515640.5625,95.0,134.4,304.303
3.7894845008850098,20824.625,46068.0,10298.51171875,515640.5625,96.0,139.2,312.491
3.9165313243865967,20824.625,46068.0,10298.51171875,515640.5625,95.0,149.5,314.123
4.017174959182739,20404.625,46068.0,10298.51171875,515640.5625,95.0,109.3,312.079
4.117567300796509,17048.625,46068.0,10296.50390625,515640.5625,97.0,189.3,292.654
4.230272054672241,20762.625,46068.0,10298.69921875,515640.5625,97.0,97.6,313.263
4.331117630004883,20818.625,46068.0,10298.69921875,515640.5625,98.0,148.8,312.957
4.458777666091919,20824.625,46068.0,10298.69921875,515640.5625,98.0,148.8,312.661
4.559655666351318,20824.625,46068.0,10292.72265625,515640.5625,95.0,158.7,313.673
4.688191175460815,20824.625,46068.0,10292.72265625,515640.5625,95.0,140.0,308.163
4.789638042449951,20824.625,46068.0,10292.72265625,515640.5625,96.0,147.9,314.52
4.9180943965911865,20824.625,46068.0,10292.0390625,515640.5625,95.0,147.9,315.348
5.0187225341796875,20422.625,46068.0,10292.0390625,515640.5625,95.0,99.4,313.011
5.119142293930054,17048.625,46068.0,10290.05078125,515640.5625,97.0,199.2,293.529
5.232411861419678,20762.625,46068.0,10291.96484375,515640.5625,97.0,105.9,314.212
5.333104133605957,20818.625,46068.0,10292.18359375,515640.5625,97.0,149.0,312.474
5.460982799530029,20824.625,46068.0,10292.18359375,515640.5625,97.0,148.5,311.3
5.561651706695557,20824.625,46068.0,10290.15234375,515640.5625,95.0,149.1,311.536
5.68968939781189,20824.625,46068.0,10292.12109375,515640.5625,95.0,148.3,307.26
5.790645360946655,20824.625,46068.0,10293.59765625,515640.5625,96.0,148.6,314.612
5.919273614883423,20824.625,46068.0,10295.3203125,515640.5625,95.0,139.9,314.871
6.019927501678467,20422.625,46068.0,10294.94921875,515640.5625,95.0,109.3,312.673
6.120319604873657,17048.625,46068.0,10292.6953125,515640.5625,97.0,189.3,292.903
6.234039545059204,20762.625,46068.0,10294.5234375,515640.5625,97.0,105.5,313.596
6.335604906082153,20818.625,46068.0,10293.83984375,515640.5625,98.0,147.7,312.422
6.466987133026123,20824.625,46068.0,10288.78125,515640.5625,98.0,137.0,311.185
6.5679261684417725,20824.625,46068.0,10286.12890625,515640.5625,93.0,158.6,310.909
6.69369912147522,20824.625,46068.0,10289.08203125,515640.5625,93.0,127.2,305.533
6.795413255691528,20824.625,46068.0,10289.08203125,515640.5625,98.0,147.6,311.96
6.921093702316284,20824.625,46068.0,10292.7734375,515640.5625,98.0,127.3,312.407
7.0217201709747314,20440.625,46068.0,10292.7734375,515640.5625,96.0,99.4,310.022
7.122142314910889,17048.625,46068.0,10290.69140625,515640.5625,96.0,179.3,290.399
7.23487114906311,20762.625,46068.0,10292.58203125,515640.5625,97.0,106.4,311.146
7.335482358932495,20818.625,46068.0,10293.05078125,515640.5625,97.0,139.2,309.346
7.462263584136963,20824.625,46068.0,10293.9765625,515640.5625,97.0,126.2,306.813
7.562881946563721,20824.625,46068.0,10287.375,515640.5625,97.0,169.0,307.243
7.689706563949585,20824.625,46068.0,10291.06640625,515640.5625,97.0,126.1,304.092
7.791487693786621,20824.625,46068.0,10294.7578125,515640.5625,98.0,147.4,312.348
7.916944265365601,20824.625,46068.0,10294.7578125,515640.5625,98.0,135.5,314.13
8.01758337020874,20440.625,46068.0,10294.9765625,515640.5625,97.0,99.4,312.155
8.117998123168945,17048.625,46068.0,10291.97265625,515640.5625,97.0,189.2,293.063
8.22995924949646,20762.625,46068.0,10293.8359375,515640.5625,97.0,98.2,313.669
8.332117319107056,20818.625,46068.0,10293.8359375,515640.5625,98.0,156.7,312.887
8.457383632659912,20824.625,46068.0,10293.8359375,515640.5625,98.0,119.7,311.099
8.559024333953857,20824.625,46068.0,10294.08203125,515640.5625,97.0,167.3,313.735
8.68331003189087,20824.625,46068.0,10294.08203125,515640.5625,97.0,120.6,309.48
8.786292552947998,20824.625,46068.0,10294.08203125,515640.5625,98.0,155.4,315.724
8.913138389587402,20824.625,46068.0,10293.8359375,515640.5625,98.0,134.0,308.947
9.01375150680542,20440.625,46068.0,10293.8359375,515640.5625,95.0,109.4,310.346
9.114161252975464,17048.625,46068.0,10292.078125,515640.5625,95.0,179.3,307.476
9.227166175842285,20762.625,46068.0,10293.875,515640.5625,97.0,106.2,308.915
9.329535722732544,20818.625,46068.0,10293.875,515640.5625,97.0,156.4,307.478
9.454181671142578,20824.625,46068.0,10293.875,515640.5625,98.0,120.3,305.676
9.556007146835327,20824.625,46068.0,10292.8203125,515640.5625,97.0,167.0,307.766
9.680228233337402,20824.625,46068.0,10292.8203125,515640.5625,97.0,120.7,302.405
9.782390117645264,20824.625,46068.0,10292.59375,515640.5625,98.0,156.7,309.435
9.906744241714478,20824.625,46068.0,10292.59375,515640.5625,98.0,120.6,303.56
10.007363319396973,20458.625,46068.0,10292.59375,515640.5625,97.0,109.4,310.052
10.107736349105835,17048.625,46068.0,10290.10546875,515640.5625,97.0,209.2,308.497
10.22236967086792,20762.625,46068.0,10288.3046875,515640.5625,97.0,104.7,311.105
10.326818466186523,20818.625,46068.0,10291.99609375,515640.5625,97.0,162.8,309.274
10.450844287872314,20824.625,46068.0,10292.2421875,515640.5625,98.0,120.9,308.519
10.552896738052368,20824.625,46068.0,10292.2421875,515640.5625,96.0,166.7,309.448
10.68071961402893,20824.625,46068.0,10292.2421875,515640.5625,96.0,132.9,303.854
10.78261661529541,20824.625,46068.0,10292.2421875,515640.5625,96.0,147.3,311.014
10.907552003860474,20824.625,46068.0,10292.2421875,515640.5625,96.0,128.0,304.862
11.008198738098145,20458.625,46068.0,10291.99609375,515640.5625,97.0,99.4,311.478
11.108567476272583,17048.625,46068.0,10289.90625,515640.5625,97.0,199.3,310.207
11.22304391860962,20762.625,46068.0,10291.82421875,515640.5625,97.0,96.1,290.713
11.326171159744263,20818.625,46068.0,10291.82421875,515640.5625,97.0,164.9,312.103
11.450209856033325,20824.625,46068.0,10291.82421875,515640.5625,98.0,120.9,309.398
11.552405834197998,20824.625,46068.0,10291.82421875,515640.5625,97.0,166.4,310.478
11.677781581878662,20824.625,46068.0,10291.82421875,515640.5625,97.0,119.6,306.157
11.779792785644531,20824.625,46068.0,10291.82421875,515640.5625,97.0,156.9,313.679
11.903415203094482,20824.625,46068.0,10291.578125,515640.5625,97.0,129.4,306.513
12.004076480865479,20458.625,46068.0,10291.578125,515640.5625,98.0,89.4,311.789
12.104729890823364,17048.625,46068.0,10289.33984375,515640.5625,98.0,188.8,313.632
12.217180967330933,20762.625,46068.0,10290.8359375,515640.5625,97.0,106.7,310.716
12.319763898849487,20818.625,46068.0,10290.8359375,515640.5625,97.0,165.8,315.487
12.442968845367432,20824.625,46068.0,10290.8359375,515640.5625,98.0,113.6,314.342
12.54426884651184,20824.625,46068.0,10291.0546875,515640.5625,98.0,158.0,313.919
12.668775081634521,20824.625,46068.0,10288.88671875,515640.5625,97.0,120.4,312.402
12.771215677261353,20824.625,46068.0,10289.12109375,515640.5625,97.0,175.8,316.107
12.89506721496582,20824.625,46068.0,10289.12109375,515640.5625,97.0,113.0,307.947
12.995707511901855,20404.625,46068.0,10289.12109375,515640.5625,98.0,99.4,315.222
13.096210956573486,17048.625,46068.0,10290.8203125,515640.5625,98.0,189.1,309.586
13.207412481307983,20762.625,46068.0,10292.0234375,515640.5625,97.0,98.9,290.991
13.310817241668701,20818.625,46068.0,10293.19921875,515640.5625,97.0,164.4,313.064
13.436320543289185,20824.625,46068.0,10294.18359375,515640.5625,98.0,135.4,310.705
13.537752866744995,20824.625,46068.0,10294.4296875,515640.5625,98.0,157.8,311.071
13.662227630615234,20824.625,46068.0,10294.4296875,515640.5625,95.0,120.5,310.147
13.762885093688965,20824.625,46068.0,10294.4296875,515640.5625,95.0,149.1,311.234
13.888024091720581,20824.625,46068.0,10294.18359375,515640.5625,97.0,127.8,313.278
13.988655805587769,20422.625,46068.0,10294.18359375,515640.5625,98.0,99.4,317.326
14.089154481887817,17048.625,46068.0,10292.19140625,515640.5625,98.0,189.1,312.932
14.210660934448242,20762.625,46068.0,10293.5859375,515640.5625,97.0,90.5,299.229
14.311209678649902,20818.625,46068.0,10294.0234375,515640.5625,97.0,149.2,321.169
14.436486959457397,20824.625,46068.0,10294.43359375,515640.5625,93.0,135.7,319.221
14.537536144256592,20824.625,46068.0,10294.6640625,515640.5625,93.0,148.5,318.826
14.662301540374756,20824.625,46068.0,10294.6640625,515640.5625,97.0,128.2,316.115
14.763134956359863,20824.625,46068.0,10294.6640625,515640.5625,97.0,148.8,316.115
14.88915228843689,20824.625,46068.0,10294.0234375,515640.5625,97.0,126.9,312.818
14.989787578582764,20422.625,46068.0,10293.77734375,515640.5625,98.0,99.4,318.635
15.090286016464233,17048.625,46068.0,10291.40625,515640.5625,98.0,189.2,316.822
15.20270824432373,20762.625,46068.0,10293.6328125,515640.5625,97.0,97.8,300.717
15.303312301635742,20818.625,46068.0,10293.6328125,515640.5625,97.0,149.2,318.722
15.428858757019043,20824.625,46068.0,10293.6328125,515640.5625,98.0,127.4,316.154
15.530217409133911,20824.625,46068.0,10293.6328125,515640.5625,98.0,177.7,316.906
15.654940843582153,20824.625,46068.0,10293.6328125,515640.5625,97.0,120.2,317.299
15.75642728805542,20824.625,46068.0,10293.6328125,515640.5625,97.0,157.7,316.178
15.880399227142334,20824.625,46068.0,10293.38671875,515640.5625,97.0,121.0,313.475
15.981067419052124,20422.625,46068.0,10293.38671875,515640.5625,97.0,99.3,320.411
16.081562280654907,17048.625,46068.0,10287.640625,515640.5625,98.0,209.0,320.411
16.196969747543335,20762.625,46068.0,10289.8046875,515640.5625,96.0,104.0,328.989
16.29922318458557,20818.625,46068.0,10293.25,515640.5625,96.0,156.5,326.756
16.423412799835205,20824.625,46068.0,10293.25,515640.5625,98.0,120.7,328.602
16.524287223815918,20824.625,46068.0,10293.25,515640.5625,98.0,168.6,328.112
16.65183973312378,20824.625,46068.0,10293.25,515640.5625,97.0,133.2,327.716
16.753825902938843,20824.625,46068.0,10293.00390625,515640.5625,97.0,166.8,328.836
16.877537727355957,20824.625,46068.0,10293.00390625,515640.5625,95.0,121.2,323.675
16.978180408477783,20422.625,46068.0,10293.00390625,515640.5625,95.0,99.4,330.615
17.07865595817566,17048.625,46068.0,10290.9921875,515640.5625,97.0,189.2,321.03
17.19118571281433,20762.625,46068.0,10292.9375,515640.5625,97.0,106.6,317.883
17.29175090789795,20818.625,46068.0,10292.9375,515640.5625,97.0,149.2,322.54
17.419769048690796,20824.625,46068.0,10292.9375,515640.5625,97.0,148.4,321.323
17.520622730255127,20824.625,46068.0,10293.15625,515640.5625,98.0,158.7,323.513
17.649277448654175,20824.625,46068.0,10293.80078125,515640.5625,95.0,124.3,320.51
17.75011110305786,20824.625,46068.0,10293.80078125,515640.5625,95.0,138.9,320.449
17.8778338432312,20824.625,46068.0,10293.80078125,515640.5625,95.0,148.7,315.82
17.97846245765686,20422.625,46068.0,10293.80078125,515640.5625,95.0,99.4,322.604
18.078951358795166,17048.625,46068.0,10291.72265625,515640.5625,96.0,189.1,313.493
18.191756010055542,20762.625,46068.0,10293.45703125,515640.5625,96.0,106.3,311.587
18.292345762252808,20818.625,46068.0,10293.45703125,515640.5625,97.0,149.2,321.917
18.41929316520691,20824.625,46068.0,10290.77734375,515640.5625,97.0,149.6,319.491
18.520010948181152,20824.625,46068.0,10291.01171875,515640.5625,98.0,158.9,322.412
18.64736270904541,20824.625,46068.0,10292.734375,515640.5625,98.0,125.6,321.16
18.747974634170532,20824.625,46068.0,10292.734375,515640.5625,95.0,149.2,322.366
18.87662148475647,20824.625,46068.0,10292.98046875,515640.5625,95.0,147.6,317.526
18.977267503738403,20422.625,46068.0,10292.98046875,515640.5625,95.0,109.3,324.079
19.077743768692017,17048.625,46068.0,10290.50390625,515640.5625,96.0,199.1,313.784
19.19044280052185,20762.625,46068.0,10291.80078125,515640.5625,96.0,97.6,321.297
19.29117465019226,20818.625,46068.0,10292.23828125,515640.5625,97.0,158.9,324.799
19.41842555999756,20824.625,46068.0,10292.23828125,515640.5625,97.0,141.4,322.125
19.51908802986145,20824.625,46068.0,10292.9765625,515640.5625,98.0,159.0,325.212
19.646830797195435,20824.625,46068.0,10295.01953125,515640.5625,98.0,140.9,322.704
19.747647762298584,20824.625,46068.0,10295.01953125,515640.5625,95.0,148.8,322.717
19.875828981399536,20824.625,46068.0,10295.01953125,515640.5625,95.0,156.0,317.219
19.976476669311523,20404.625,46068.0,10294.7734375,515640.5625,95.0,99.4,324.27
20.077014684677124,17048.625,46068.0,10292.76953125,515640.5625,95.0,199.0,314.906
20.190520524978638,20762.625,46068.0,10294.59765625,515640.5625,95.0,114.5,325.042
20.291680335998535,20818.625,46068.0,10294.43359375,515640.5625,97.0,148.3,327.685
20.420323610305786,20824.625,46068.0,10294.35546875,515640.5625,97.0,147.7,326.97
20.521049976348877,20824.625,46068.0,10293.1015625,515640.5625,98.0,149.0,329.653
20.648654460906982,20824.625,46068.0,10295.0703125,515640.5625,98.0,148.8,327.631
20.74928641319275,20824.625,46068.0,10295.0703125,515640.5625,95.0,149.1,326.126
20.876519918441772,20824.625,46068.0,10294.578125,515640.5625,95.0,125.7,320.345
20.977385759353638,20404.625,46068.0,10294.578125,515640.5625,95.0,99.1,327.483
21.077991724014282,17048.625,46068.0,10292.09765625,515640.5625,96.0,208.8,317.259
21.18973135948181,20762.625,46068.0,10293.86328125,515640.5625,96.0,89.5,315.763
21.29181694984436,20818.625,46068.0,10293.86328125,515640.5625,97.0,166.6,323.44
21.415420293807983,20824.625,46068.0,10294.109375,515640.5625,97.0,129.4,321.442
21.516103506088257,20824.625,46068.0,10289.671875,515640.5625,98.0,149.1,322.795
21.6412296295166,20824.625,46068.0,10293.9375,515640.5625,98.0,119.8,321.786
21.74281597137451,20824.625,46068.0,10293.9375,515640.5625,97.0,157.6,320.236
21.86701774597168,20824.625,46068.0,10293.9375,515640.5625,97.0,120.7,318.871
21.967751026153564,20422.625,46068.0,10290.0,515640.5625,97.0,99.3,322.518
22.068349599838257,17048.625,46068.0,10288.390625,515640.5625,97.0,198.9,306.145
22.181382417678833,20762.625,46068.0,10290.3125,515640.5625,97.0,97.3,311.343
22.28481960296631,20818.625,46068.0,10290.3125,515640.5625,97.0,174.1,322.529
22.407438278198242,20824.625,46068.0,10290.3125,515640.5625,97.0,114.2,318.778
22.50877094268799,20824.625,46068.0,10290.3125,515640.5625,98.0,158.0,322.255
