time,vram_used_mb,vram_total_mb,ram_used_mb,ram_total_mb,gpu_util,cpu_util,power_watts
8.463859558105469e-05,16436.625,46068.0,10357.05078125,515640.5625,0.0,0.0,102.517
0.13493108749389648,17024.625,46068.0,10429.69921875,515640.5625,0.0,126.0,102.2
0.23556828498840332,20820.625,46068.0,10437.54296875,515640.5625,0.0,99.4,105.381
0.33619070053100586,20820.625,46068.0,10441.22265625,515640.5625,51.0,159.1,128.253
0.4572887420654297,20834.625,46068.0,10441.22265625,515640.5625,51.0,99.1,149.855
0.5579066276550293,20834.625,46068.0,10443.64453125,515640.5625,97.0,149.1,179.16
0.6833069324493408,20834.625,46068.0,10431.28515625,515640.5625,97.0,103.6,211.816
0.7839503288269043,20834.625,46068.0,10431.28515625,515640.5625,97.0,149.1,246.501
0.9108796119689941,20834.625,46068.0,10429.90625,515640.5625,95.0,126.0,247.694
1.0113990306854248,20478.625,46068.0,10430.15234375,515640.5625,95.0,109.5,270.5
1.1117353439331055,17072.625,46068.0,10424.359375,515640.5625,98.0,169.4,288.841
1.2266123294830322,20790.625,46068.0,10426.49609375,515640.5625,98.0,104.4,296.14
1.327254056930542,20844.625,46068.0,10426.49609375,515640.5625,96.0,149.1,315.931
1.4532842636108398,20860.625,46068.0,10426.49609375,515640.5625,96.0,126.9,313.99
1.553809642791748,20860.625,46068.0,10430.1875,515640.5625,95.0,159.2,315.022
1.6791868209838867,20860.625,46068.0,10430.1875,515640.5625,95.0,119.6,313.332
1.7805657386779785,20860.625,46068.0,10433.87890625,515640.5625,97.0,167.8,315.074
1.9040701389312744,20860.625,46068.0,10433.87890625,515640.5625,97.0,121.4,311.034
2.0047781467437744,20440.625,46068.0,10433.87890625,515640.5625,97.0,99.3,318.869
2.1052448749542236,17070.625,46068.0,10426.94921875,515640.5625,98.0,179.1,307.721
2.2206995487213135,20798.625,46068.0,10429.48828125,515640.5625,98.0,103.9,300.524
2.322567939758301,20852.625,46068.0,10429.03125,515640.5625,96.0,166.9,316.754
2.4456610679626465,20868.625,46068.0,10428.78515625,515640.5625,96.0,121.8,315.296
2.546262264251709,20868.625,46068.0,10429.00390625,515640.5625,97.0,149.2,317.541
2.66953182220459,20868.625,46068.0,10429.00390625,515640.5625,97.0,129.7,316.823
2.771205186843872,20868.625,46068.0,10429.0,515640.5625,97.0,157.4,316.278
2.894190549850464,20868.625,46068.0,10429.0,515640.5625,97.0,121.9,316.554
2.9948339462280273,20466.625,46068.0,10429.0,515640.5625,97.0,99.4,320.362
3.095315456390381,17070.625,46068.0,10426.3359375,515640.5625,97.0,179.2,302.875
3.2139744758605957,20798.625,46068.0,10428.2265625,515640.5625,97.0,117.9,306.721
3.3152401447296143,20852.625,46068.0,10427.69921875,515640.5625,95.0,148.2,318.766
3.4387004375457764,20868.625,46068.0,10427.4375,515640.5625,95.0,129.5,315.031
3.5402021408081055,20868.625,46068.0,10421.72265625,515640.5625,97.0,157.7,316.708
3.6636807918548584,20868.625,46068.0,10423.69140625,515640.5625,97.0,129.5,315.319
3.765582799911499,20868.625,46068.0,10431.3203125,515640.5625,97.0,157.1,315.92
3.8911733627319336,20868.625,46068.0,10431.3203125,515640.5625,97.0,135.3,315.454
3.9918084144592285,20466.625,46068.0,10431.3203125,515640.5625,95.0,99.4,316.086
4.092282056808472,17070.625,46068.0,10428.07421875,515640.5625,95.0,189.2,300.226
4.207797527313232,20798.625,46068.0,10430.4296875,515640.5625,97.0,95.2,310.442
4.309725761413574,20852.625,46068.0,10430.15625,515640.5625,97.0,166.9,318.071
4.433040380477905,20868.625,46068.0,10429.96484375,515640.5625,97.0,121.6,311.677
4.533686876296997,20868.625,46068.0,10430.18359375,515640.5625,96.0,159.0,315.473
4.65898871421814,20868.625,46068.0,10430.18359375,515640.5625,96.0,127.6,313.981
4.7596821784973145,20868.625,46068.0,10430.18359375,515640.5625,97.0,149.0,312.377
4.886673212051392,20868.625,46068.0,10430.18359375,515640.5625,97.0,141.7,310.372
4.987332344055176,20484.625,46068.0,10430.18359375,515640.5625,95.0,109.3,310.693
5.0878565311431885,17070.625,46068.0,10427.69140625,515640.5625,95.0,179.1,294.434
5.20362663269043,20798.625,46068.0,10429.66796875,515640.5625,97.0,103.6,308.035
5.305206298828125,20852.625,46068.0,10429.29296875,515640.5625,96.0,157.6,315.501
5.429344177246094,20868.625,46068.0,10429.046875,515640.5625,96.0,128.8,308.737
5.5305633544921875,20868.625,46068.0,10424.125,515640.5625,98.0,168.0,315.837
5.654162168502808,20868.625,46068.0,10416.546875,515640.5625,98.0,121.3,310.994
5.756561517715454,20868.625,46068.0,10416.546875,515640.5625,97.0,166.1,314.915
5.88236927986145,20868.625,46068.0,10414.2890625,515640.5625,97.0,127.1,316.538
5.983130693435669,20448.625,46068.0,10414.2890625,515640.5625,96.0,99.2,315.606
6.083723783493042,17070.625,46068.0,10411.20703125,515640.5625,96.0,188.9,315.821
6.200056791305542,20798.625,46068.0,10413.16015625,515640.5625,97.0,94.5,314.109
6.301568984985352,20852.625,46068.0,10413.5859375,515640.5625,97.0,167.5,314.66
6.426804780960083,20868.625,46068.0,10413.55859375,515640.5625,96.0,119.7,306.091
6.529126405715942,20868.625,46068.0,10417.25,515640.5625,98.0,166.2,313.245
6.651799917221069,20868.625,46068.0,10413.19140625,515640.5625,98.0,122.2,311.028
6.7545037269592285,20868.625,46068.0,10413.19140625,515640.5625,97.0,165.6,311.538
6.877687931060791,20868.625,46068.0,10413.19140625,515640.5625,97.0,113.6,310.376
6.978318691253662,20466.625,46068.0,10413.19140625,515640.5625,97.0,109.3,307.974
7.078816175460815,17070.625,46068.0,10414.26953125,515640.5625,97.0,179.2,308.488
7.196231842041016,20798.625,46068.0,10414.1484375,515640.5625,97.0,102.2,307.71
7.298563003540039,20852.625,46068.0,10412.4921875,515640.5625,97.0,156.4,306.303
7.425212621688843,20868.625,46068.0,10412.4921875,515640.5625,96.0,134.2,299.283
7.52583646774292,20868.625,46068.0,10412.7109375,515640.5625,96.0,169.0,308.854
7.650157928466797,20868.625,46068.0,10413.01953125,515640.5625,96.0,120.6,307.493
7.752473592758179,20868.625,46068.0,10413.01953125,515640.5625,97.0,166.2,309.317
7.8759589195251465,20868.625,46068.0,10413.01953125,515640.5625,97.0,113.3,308.406
7.976582288742065,20484.625,46068.0,10413.01953125,515640.5625,97.0,109.3,306.85
8.077056884765625,17070.625,46068.0,10410.828125,515640.5625,97.0,189.2,308.341
8.194557905197144,20798.625,46068.0,10412.84375,515640.5625,97.0,93.6,289.411
8.296680927276611,20852.625,46068.0,10407.85546875,515640.5625,97.0,156.7,308.201
8.425271272659302,20868.625,46068.0,10407.85546875,515640.5625,96.0,147.7,299.271
8.525880336761475,20868.625,46068.0,10408.03515625,515640.5625,96.0,159.1,310.91
8.650469064712524,20868.625,46068.0,10411.64453125,515640.5625,96.0,120.3,304.837
8.75308632850647,20868.625,46068.0,10411.64453125,515640.5625,97.0,165.7,303.599
8.876436233520508,20868.625,46068.0,10411.45703125,515640.5625,97.0,113.5,304.417
8.977074384689331,20466.625,46068.0,10411.45703125,515640.5625,97.0,109.3,304.44
9.077554702758789,17070.625,46068.0,10409.0546875,515640.5625,97.0,179.2,303.868
9.194736003875732,20798.625,46068.0,10411.74609375,515640.5625,97.0,110.9,303.772
9.297580003738403,20852.625,46068.0,10411.74609375,515640.5625,97.0,155.6,304.063
9.42540717124939,20868.625,46068.0,10411.5,515640.5625,96.0,132.9,309.746
9.52640175819397,20868.625,46068.0,10411.71875,515640.5625,96.0,158.5,307.388
9.654169797897339,20868.625,46068.0,10415.41015625,515640.5625,96.0,148.7,309.876
9.756868362426758,20868.625,46068.0,10415.41015625,515640.5625,95.0,165.6,309.481
9.880342245101929,20868.625,46068.0,10415.41015625,515640.5625,95.0,113.3,307.242
9.98098349571228,20484.625,46068.0,10415.41015625,515640.5625,97.0,99.4,308.535
10.08145260810852,17070.625,46068.0,10409.12890625,515640.5625,97.0,189.2,290.471
10.198396682739258,20798.625,46068.0,10410.9921875,515640.5625,97.0,94.0,307.795
10.301173210144043,20852.625,46068.0,10410.25390625,515640.5625,97.0,165.4,305.499
10.425848722457886,20868.625,46068.0,10410.26171875,515640.5625,96.0,120.3,312.877
10.527753591537476,20868.625,46068.0,10410.7265625,515640.5625,98.0,157.1,311.404
10.653417587280273,20868.625,46068.0,10411.19140625,515640.5625,98.0,127.3,312.675
10.755215644836426,20868.625,46068.0,10411.19140625,515640.5625,97.0,157.2,310.129
10.881010055541992,20868.625,46068.0,10411.19140625,515640.5625,97.0,127.1,307.637
10.981652975082397,20502.625,46068.0,10410.28515625,515640.5625,97.0,99.4,308.559
11.082129716873169,17070.625,46068.0,10407.7734375,515640.5625,97.0,169.3,289.924
11.20013689994812,20798.625,46068.0,10397.296875,515640.5625,97.0,101.7,306.134
11.302325248718262,20852.625,46068.0,10397.296875,515640.5625,97.0,166.4,308.828
11.426001071929932,20868.625,46068.0,10397.203125,515640.5625,96.0,121.2,305.158
11.526878118515015,20868.625,46068.0,10397.421875,515640.5625,96.0,158.7,311.919
11.653111219406128,20868.625,46068.0,10397.421875,515640.5625,98.0,126.7,314.47
11.755873441696167,20868.625,46068.0,10397.421875,515640.5625,98.0,155.8,313.764
11.880579233169556,20868.625,46068.0,10397.421875,515640.5625,97.0,120.2,311.969
11.981200695037842,20502.625,46068.0,10397.421875,515640.5625,97.0,99.4,313.18
12.081687688827515,17070.625,46068.0,10395.08203125,515640.5625,97.0,199.1,295.127
12.1991708278656,20798.625,46068.0,10397.0703125,515640.5625,97.0,93.6,311.64
12.30118465423584,20852.625,46068.0,10393.14453125,515640.5625,97.0,156.9,313.353
12.426342725753784,20868.625,46068.0,10392.8984375,515640.5625,96.0,127.8,306.216
12.526994466781616,20868.625,46068.0,10393.81640625,515640.5625,96.0,149.1,314.319
12.653942584991455,20868.625,46068.0,10397.75390625,515640.5625,98.0,126.0,311.011
12.756598472595215,20868.625,46068.0,10397.75390625,515640.5625,98.0,165.7,309.671
12.884135961532593,20868.625,46068.0,10397.75390625,515640.5625,97.0,133.3,308.173
12.984773397445679,20520.625,46068.0,10397.75390625,515640.5625,95.0,99.4,308.572
13.085263967514038,17070.625,46068.0,10393.28515625,515640.5625,95.0,179.2,291.821
13.203646421432495,20798.625,46068.0,10396.10546875,515640.5625,97.0,109.8,305.23
13.306588411331177,20852.625,46068.0,10396.10546875,515640.5625,97.0,155.5,309.521
13.433996200561523,20868.625,46068.0,10392.7421875,515640.5625,97.0,133.4,303.291
13.535101890563965,20868.625,46068.0,10392.98828125,515640.5625,97.0,158.3,312.33
13.661362648010254,20868.625,46068.0,10397.41796875,515640.5625,95.0,126.7,310.687
13.76354169845581,20868.625,46068.0,10397.6640625,515640.5625,95.0,156.7,309.894
13.888798713684082,20868.625,46068.0,10397.6640625,515640.5625,97.0,119.7,307.753
13.989411115646362,20520.625,46068.0,10397.6640625,515640.5625,97.0,99.4,307.542
14.089898347854614,17070.625,46068.0,10397.2734375,515640.5625,97.0,179.2,292.563
14.209334135055542,20798.625,46068.0,10395.9921875,515640.5625,97.0,108.8,305.841
14.312304735183716,20852.625,46068.0,10396.4296875,515640.5625,97.0,155.4,311.743
14.437589406967163,20868.625,46068.0,10396.4296875,515640.5625,97.0,119.7,308.915
14.539958477020264,20868.625,46068.0,10396.91015625,515640.5625,97.0,166.1,317.729
14.665441274642944,20868.625,46068.0,10398.10546875,515640.5625,97.0,119.5,313.846
14.768755197525024,20868.625,46068.0,10398.10546875,515640.5625,97.0,164.6,313.533
14.893588781356812,20868.625,46068.0,10398.10546875,515640.5625,97.0,120.1,311.219
14.99421215057373,20520.625,46068.0,10397.296875,515640.5625,97.0,99.4,312.28
15.094713926315308,17070.625,46068.0,10398.75390625,515640.5625,97.0,179.2,303.267
15.213045120239258,20798.625,46068.0,10400.7109375,515640.5625,98.0,109.8,315.075
15.315733194351196,20852.625,46068.0,10400.7109375,515640.5625,98.0,155.9,318.488
15.44198751449585,20868.625,46068.0,10400.30859375,515640.5625,96.0,118.8,316.77
15.544565916061401,20868.625,46068.0,10400.7734375,515640.5625,96.0,175.6,320.515
15.6703200340271,20868.625,46068.0,10400.7734375,515640.5625,97.0,119.2,318.123
15.772499561309814,20868.625,46068.0,10400.7734375,515640.5625,97.0,166.4,315.835
15.89917540550232,20868.625,46068.0,10400.7734375,515640.5625,97.0,118.4,313.02
15.99982500076294,20502.625,46068.0,10400.7734375,515640.5625,97.0,99.4,317.246
16.100297451019287,17070.625,46068.0,10398.37890625,515640.5625,98.0,189.2,317.246
