time,vram_used_mb,vram_total_mb,ram_used_mb,ram_total_mb,gpu_util,cpu_util,power_watts
0.00011038780212402344,16460.625,46068.0,10214.140625,515640.5625,0.0,0.0,102.505
0.13497328758239746,17040.625,46068.0,10289.79296875,515640.5625,0.0,126.0,102.071
0.24343132972717285,20760.625,46068.0,10294.8828125,515640.5625,0.0,110.6,101.574
0.3439981937408447,20860.625,46068.0,10295.828125,515640.5625,0.0,129.3,124.901
0.4696986675262451,20874.625,46068.0,10295.828125,515640.5625,48.0,95.4,167.344
0.5702991485595703,20874.625,46068.0,10296.52734375,515640.5625,48.0,139.2,188.347
0.6949615478515625,20874.625,46068.0,10296.4296875,515640.5625,96.0,104.2,207.22
0.7955844402313232,20874.625,46068.0,10296.4296875,515640.5625,97.0,149.1,227.662
0.9206938743591309,20874.625,46068.0,10296.4296875,515640.5625,97.0,95.9,243.747
1.0212955474853516,20632.625,46068.0,10297.796875,515640.5625,97.0,99.4,266.485
1.1217148303985596,17142.625,46068.0,10298.5625,515640.5625,97.0,159.4,286.272
1.240196704864502,20846.625,46068.0,10300.109375,515640.5625,99.0,109.7,288.08
1.3408403396606445,20962.625,46068.0,10300.79296875,515640.5625,99.0,159.0,312.145
1.4649717807769775,20966.625,46068.0,10300.765625,515640.5625,95.0,120.8,310.239
1.5660121440887451,20966.625,46068.0,10302.48828125,515640.5625,95.0,158.4,310.965
1.689997673034668,20966.625,46068.0,10304.45703125,515640.5625,97.0,129.0,310.362
1.7906067371368408,20966.625,46068.0,10304.45703125,515640.5625,97.0,139.2,312.181
1.914025068283081,20966.625,46068.0,10301.50390625,515640.5625,97.0,129.6,307.677
2.0146498680114746,20600.625,46068.0,10301.94140625,515640.5625,97.0,99.4,314.524
2.1150453090667725,17142.625,46068.0,10299.4375,515640.5625,97.0,189.3,308.653
2.231694459915161,20854.625,46068.0,10300.76953125,515640.5625,98.0,94.3,295.783
2.332268714904785,20942.625,46068.0,10297.203125,515640.5625,98.0,159.1,317.394
2.456449508666992,20946.625,46068.0,10296.65625,515640.5625,95.0,120.7,315.18
2.557204246520996,20946.625,46068.0,10296.65625,515640.5625,95.0,148.9,316.441
2.6817104816436768,20946.625,46068.0,10298.625,515640.5625,97.0,136.5,315.705
2.784052610397339,20946.625,46068.0,10298.625,515640.5625,97.0,156.4,314.276
2.909501791000366,20946.625,46068.0,10298.625,515640.5625,97.0,127.5,310.488
3.010115385055542,20598.625,46068.0,10298.625,515640.5625,96.0,109.4,317.631
3.110483169555664,17142.625,46068.0,10285.3046875,515640.5625,96.0,169.4,306.963
3.230714797973633,20846.625,46068.0,10285.7734375,515640.5625,98.0,124.7,296.696
3.333874225616455,20962.625,46068.0,10293.1015625,515640.5625,98.0,174.5,313.653
3.4551942348480225,20966.625,46068.0,10292.9296875,515640.5625,94.0,107.1,311.285
3.556657552719116,20966.625,46068.0,10289.6484375,515640.5625,94.0,157.8,313.354
3.682769298553467,20966.625,46068.0,10289.6484375,515640.5625,97.0,134.7,309.688
3.78486967086792,20966.625,46068.0,10289.6484375,515640.5625,97.0,176.4,311.981
3.910547971725464,20966.625,46068.0,10289.6484375,515640.5625,95.0,127.3,312.088
4.0113043785095215,20600.625,46068.0,10289.6484375,515640.5625,95.0,99.3,316.05
4.111795425415039,17142.625,46068.0,10277.12109375,515640.5625,95.0,189.1,307.055
4.233479022979736,20854.625,46068.0,10278.29296875,515640.5625,98.0,115.0,299.743
4.335146427154541,20942.625,46068.0,10286.359375,515640.5625,98.0,157.4,316.556
4.459615468978882,20946.625,46068.0,10286.359375,515640.5625,94.0,120.5,313.959
4.56233549118042,20946.625,46068.0,10286.11328125,515640.5625,94.0,175.3,314.541
4.686184644699097,20946.625,46068.0,10286.11328125,515640.5625,97.0,113.0,308.58
4.788419485092163,20946.625,46068.0,10286.11328125,515640.5625,97.0,156.6,309.156
4.912318706512451,20946.625,46068.0,10285.92578125,515640.5625,97.0,129.1,302.31
5.012953758239746,20634.625,46068.0,10286.14453125,515640.5625,97.0,99.4,308.417
5.113330364227295,17142.625,46068.0,10272.83984375,515640.5625,98.0,169.4,301.699
5.235605001449585,20846.625,46068.0,10274.53515625,515640.5625,94.0,130.8,290.431
5.33694863319397,20962.625,46068.0,10282.35546875,515640.5625,94.0,157.9,308.694
5.461100339889526,20966.625,46068.0,10283.33984375,515640.5625,97.0,120.8,306.919
5.56247878074646,20966.625,46068.0,10278.18359375,515640.5625,97.0,157.9,307.855
5.686332702636719,20966.625,46068.0,10278.18359375,515640.5625,97.0,129.1,308.137
5.788520812988281,20966.625,46068.0,10278.18359375,515640.5625,97.0,156.6,307.476
5.911820650100708,20966.625,46068.0,10278.18359375,515640.5625,97.0,121.6,304.701
6.0124735832214355,20618.625,46068.0,10278.18359375,515640.5625,97.0,99.4,312.627
6.1128551959991455,17142.625,46068.0,10275.80078125,515640.5625,98.0,189.3,305.58
6.23017692565918,20854.625,46068.0,10277.12890625,515640.5625,95.0,102.2,296.346
6.332494497299194,20942.625,46068.0,10277.7578125,515640.5625,95.0,166.2,317.265
6.458589315414429,20946.625,46068.0,10270.03125,515640.5625,95.0,134.8,315.395
6.5604705810546875,20946.625,46068.0,10277.81640625,515640.5625,95.0,166.9,317.176
6.684510946273804,20946.625,46068.0,10277.5703125,515640.5625,97.0,120.9,316.377
6.786042928695679,20946.625,46068.0,10277.5703125,515640.5625,97.0,167.5,314.459
6.909644603729248,20946.625,46068.0,10277.7109375,515640.5625,97.0,121.3,309.541
7.010284423828125,20598.625,46068.0,10277.7109375,515640.5625,97.0,89.5,316.513
7.110661268234253,17142.625,46068.0,10275.69140625,515640.5625,98.0,189.3,307.516
7.231348276138306,20846.625,46068.0,10277.765625,515640.5625,94.0,116.0,298.136
7.332996606826782,20962.625,46068.0,10285.3671875,515640.5625,94.0,167.3,314.648
7.457256555557251,20966.625,46068.0,10285.12109375,515640.5625,97.0,120.7,312.893
7.55798602104187,20966.625,46068.0,10285.12109375,515640.5625,97.0,168.8,314.966
7.686054944992065,20966.625,46068.0,10285.12109375,515640.5625,95.0,132.7,312.816
7.78789758682251,20966.625,46068.0,10285.35546875,515640.5625,95.0,157.2,311.893
7.911372661590576,20966.625,46068.0,10285.35546875,515640.5625,97.0,113.3,307.655
8.011995553970337,20618.625,46068.0,10285.35546875,515640.5625,97.0,109.4,314.599
8.112378120422363,17142.625,46068.0,10275.41796875,515640.5625,98.0,169.3,308.727
8.229965448379517,20854.625,46068.0,10281.0,515640.5625,95.0,119.0,300.974
8.331868410110474,20942.625,46068.0,10281.19140625,515640.5625,95.0,166.9,318.14
8.458353757858276,20946.625,46068.0,10280.9453125,515640.5625,95.0,134.4,315.78
8.56101393699646,20946.625,46068.0,10280.6796875,515640.5625,95.0,165.7,317.779
8.684265613555908,20946.625,46068.0,10280.6796875,515640.5625,97.0,113.5,316.324
8.785963773727417,20946.625,46068.0,10280.6796875,515640.5625,97.0,167.2,315.054
8.909555912017822,20946.625,46068.0,10280.6796875,515640.5625,97.0,113.2,311.746
9.01018500328064,20616.625,46068.0,10280.6796875,515640.5625,97.0,109.3,319.012
9.110554695129395,17142.625,46068.0,10278.53515625,515640.5625,98.0,179.4,311.113
