time,vram_used_mb,vram_total_mb,ram_used_mb,ram_total_mb,gpu_util,cpu_util,power_watts
0.00010371208190917969,16374.625,46068.0,9396.671875,515640.5625,0.0,0.0,95.376
0.10138583183288574,16442.625,46068.0,9483.99609375,515640.5625,0.0,128.3,95.083
0.2021026611328125,16958.625,46068.0,9592.953125,515640.5625,0.0,99.3,95.126
0.3026268482208252,16964.625,46068.0,9777.03125,515640.5625,0.0,99.5,103.778
0.4032168388366699,16976.625,46068.0,9901.5546875,515640.5625,0.0,99.5,103.801
0.503610372543335,17134.625,46068.0,10041.3359375,515640.5625,8.0,99.6,104.044
0.6040134429931641,20640.625,46068.0,10115.84765625,515640.5625,8.0,99.6,123.463
0.7045845985412598,20730.625,46068.0,10170.7265625,515640.5625,17.0,99.4,146.969
0.8050370216369629,20732.625,46068.0,10174.73828125,515640.5625,17.0,139.4,169.463
0.905503511428833,20734.625,46068.0,10174.73828125,515640.5625,69.0,109.5,190.485
1.0059401988983154,20734.625,46068.0,10174.73828125,515640.5625,69.0,159.4,211.785
1.1063578128814697,20734.625,46068.0,10174.73828125,515640.5625,97.0,99.6,231.415
1.206800937652588,20734.625,46068.0,10174.73828125,515640.5625,97.0,169.3,269.196
1.3079924583435059,20734.625,46068.0,10174.73828125,515640.5625,96.0,98.8,270.124
1.4086480140686035,20734.625,46068.0,10190.2421875,515640.5625,96.0,89.4,284.704
1.5091838836669922,17538.625,46068.0,10241.37109375,515640.5625,96.0,109.4,305.006
1.6368937492370605,19328.625,46068.0,10242.8828125,515640.5625,96.0,156.6,306.448
1.7375693321228027,20710.625,46068.0,10244.0,515640.5625,75.0,99.3,308.765
1.8381938934326172,20710.625,46068.0,10244.0,515640.5625,75.0,178.9,305.457
1.9387831687927246,20714.625,46068.0,10244.0,515640.5625,82.0,99.4,292.57
2.0392630100250244,20714.625,46068.0,10247.69140625,515640.5625,82.0,189.1,297.838
2.139850378036499,20714.625,46068.0,10247.69140625,515640.5625,96.0,99.4,298.487
2.2402727603912354,20714.625,46068.0,10247.69140625,515640.5625,96.0,179.3,302.989
2.359396457672119,20714.625,46068.0,10247.4453125,515640.5625,97.0,117.5,308.146
2.460232973098755,20208.625,46068.0,10247.4453125,515640.5625,97.0,99.2,306.895
2.560845375061035,17116.625,46068.0,10236.734375,515640.5625,97.0,179.0,288.286
2.6712286472320557,20654.625,46068.0,10238.96484375,515640.5625,97.0,99.6,308.718
2.7731807231903076,20710.625,46068.0,10239.19921875,515640.5625,97.0,166.9,307.979
2.894365072250366,20712.625,46068.0,10239.19921875,515640.5625,95.0,115.5,304.781
2.995077610015869,20714.625,46068.0,10239.19921875,515640.5625,95.0,158.9,311.12
3.1177749633789062,20714.625,46068.0,10239.19921875,515640.5625,97.0,130.4,302.259
3.218395471572876,20714.625,46068.0,10239.19921875,515640.5625,97.0,159.1,303.457
3.340045213699341,20714.625,46068.0,10239.125,515640.5625,98.0,115.1,300.186
3.440688133239746,20236.625,46068.0,10239.125,515640.5625,98.0,99.4,301.622
3.541167736053467,17116.625,46068.0,10231.9296875,515640.5625,97.0,189.2,301.129
3.649679660797119,20654.625,46068.0,10233.9140625,515640.5625,97.0,101.3,280.924
3.750258445739746,20710.625,46068.0,10233.9140625,515640.5625,97.0,159.1,302.752
3.872530460357666,20712.625,46068.0,10234.16015625,515640.5625,97.0,122.6,301.471
3.9733283519744873,20714.625,46068.0,10234.16015625,515640.5625,96.0,158.8,305.047
4.095592498779297,20714.625,46068.0,10234.16015625,515640.5625,97.0,122.6,303.353
4.196335315704346,20714.625,46068.0,10234.16015625,515640.5625,97.0,158.9,309.222
4.317342042922974,20714.625,46068.0,10236.01953125,515640.5625,97.0,115.7,301.184
4.417944431304932,20236.625,46068.0,10236.01953125,515640.5625,97.0,99.4,298.952
4.518438100814819,17116.625,46068.0,10226.62109375,515640.5625,98.0,199.1,301.946
4.6256725788116455,20654.625,46068.0,10228.9296875,515640.5625,98.0,102.5,282.477
