Job ID : 16875
Node   : ensta-l40s02
GPU    : NVIDIA L40S
Date   : lun. 23 mars 2026 05:36:37 CET
============================================================
QLORA CROSS-ATTENTION ONLY - RANK 16
============================================================

[1/5] Loading quantized model...

[2/5] Configuring QLoRA (rank=16)...
trainable params: 983,040 || all params: 3,876,527,616 || trainable%: 0.0254

[3/5] Loading dataset...
Loaded 800 samples from data/train.json
Loaded 100 samples from data/val.json
  Train: 800 | Val: 100

[4/5] Setting up 8-bit optimizer...

[5/5] Training...
  Epoch 6 - Batch 760 - GPU: 9.61GB
  Epoch 6 - Batch 770 - GPU: 9.61GB
  Epoch 6 - Batch 780 - GPU: 9.61GB
  Epoch 6 - Batch 790 - GPU: 9.61GB
  Epoch 6 - Batch 800 - GPU: 9.61GB
Epoch 6/20 - train_loss: 0.8589 | val_loss: 0.8435
  No improvement for 1/5 epochs
  Epoch 7 - Batch 10 - GPU: 9.61GB
  Epoch 7 - Batch 20 - GPU: 9.61GB
  Epoch 7 - Batch 30 - GPU: 9.61GB
  Epoch 7 - Batch 40 - GPU: 9.61GB
  Epoch 7 - Batch 50 - GPU: 9.61GB
  Epoch 7 - Batch 60 - GPU: 9.61GB
  Epoch 7 - Batch 70 - GPU: 9.61GB
  Epoch 7 - Batch 80 - GPU: 9.61GB
  Epoch 7 - Batch 90 - GPU: 9.61GB
  Epoch 7 - Batch 100 - GPU: 9.61GB
  Epoch 7 - Batch 110 - GPU: 9.61GB
  Epoch 7 - Batch 120 - GPU: 9.61GB
  Epoch 7 - Batch 130 - GPU: 9.61GB
  Epoch 7 - Batch 140 - GPU: 9.61GB
  Epoch 7 - Batch 150 - GPU: 9.61GB
  Epoch 7 - Batch 160 - GPU: 9.61GB
  Epoch 7 - Batch 170 - GPU: 9.61GB
  Epoch 7 - Batch 180 - GPU: 9.61GB
  Epoch 7 - Batch 190 - GPU: 9.61GB
  Epoch 7 - Batch 200 - GPU: 9.61GB
  Epoch 7 - Batch 210 - GPU: 9.61GB
  Epoch 7 - Batch 220 - GPU: 9.61GB
  Epoch 7 - Batch 230 - GPU: 9.61GB
  Epoch 7 - Batch 240 - GPU: 9.61GB
  Epoch 7 - Batch 250 - GPU: 9.61GB
  Epoch 7 - Batch 260 - GPU: 9.61GB
  Epoch 7 - Batch 270 - GPU: 9.61GB
  Epoch 7 - Batch 280 - GPU: 9.61GB
  Epoch 7 - Batch 290 - GPU: 9.61GB
  Epoch 7 - Batch 300 - GPU: 9.61GB
  Epoch 7 - Batch 310 - GPU: 9.61GB
  Epoch 7 - Batch 320 - GPU: 9.61GB
  Epoch 7 - Batch 330 - GPU: 9.61GB
  Epoch 7 - Batch 340 - GPU: 9.61GB
  Epoch 7 - Batch 350 - GPU: 9.61GB
  Epoch 7 - Batch 360 - GPU: 9.61GB
  Epoch 7 - Batch 370 - GPU: 9.61GB
  Epoch 7 - Batch 380 - GPU: 9.61GB
  Epoch 7 - Batch 390 - GPU: 9.61GB
  Epoch 7 - Batch 400 - GPU: 9.61GB
  Epoch 7 - Batch 410 - GPU: 9.61GB
  Epoch 7 - Batch 420 - GPU: 9.61GB
  Epoch 7 - Batch 430 - GPU: 9.61GB
  Epoch 7 - Batch 440 - GPU: 9.61GB
  Epoch 7 - Batch 450 - GPU: 9.61GB
  Epoch 7 - Batch 460 - GPU: 9.61GB
  Epoch 7 - Batch 470 - GPU: 9.61GB
  Epoch 7 - Batch 480 - GPU: 9.61GB
  Epoch 7 - Batch 490 - GPU: 9.61GB
  Epoch 7 - Batch 500 - GPU: 9.61GB
  Epoch 7 - Batch 510 - GPU: 9.61GB
  Epoch 7 - Batch 520 - GPU: 9.61GB
  Epoch 7 - Batch 530 - GPU: 9.61GB
  Epoch 7 - Batch 540 - GPU: 9.61GB
  Epoch 7 - Batch 550 - GPU: 9.61GB
  Epoch 7 - Batch 560 - GPU: 9.61GB
  Epoch 7 - Batch 570 - GPU: 9.61GB
  Epoch 7 - Batch 580 - GPU: 9.61GB
  Epoch 7 - Batch 590 - GPU: 9.61GB
  Epoch 7 - Batch 600 - GPU: 9.61GB
  Epoch 7 - Batch 610 - GPU: 9.61GB
  Epoch 7 - Batch 620 - GPU: 9.61GB
  Epoch 7 - Batch 630 - GPU: 9.61GB
  Epoch 7 - Batch 640 - GPU: 9.61GB
  Epoch 7 - Batch 650 - GPU: 9.61GB
  Epoch 7 - Batch 660 - GPU: 9.61GB
  Epoch 7 - Batch 670 - GPU: 9.61GB
  Epoch 7 - Batch 680 - GPU: 9.61GB
  Epoch 7 - Batch 690 - GPU: 9.61GB
  Epoch 7 - Batch 700 - GPU: 9.61GB
  Epoch 7 - Batch 710 - GPU: 9.61GB
  Epoch 7 - Batch 720 - GPU: 9.61GB
  Epoch 7 - Batch 730 - GPU: 9.61GB
  Epoch 7 - Batch 740 - GPU: 9.61GB
  Epoch 7 - Batch 750 - GPU: 9.61GB
  Epoch 7 - Batch 760 - GPU: 9.61GB
  Epoch 7 - Batch 770 - GPU: 9.61GB
  Epoch 7 - Batch 780 - GPU: 9.61GB
  Epoch 7 - Batch 790 - GPU: 9.61GB
  Epoch 7 - Batch 800 - GPU: 9.61GB
  No improvement for 2/5 epochs
  Epoch 8 - Batch 10 - GPU: 9.61GB
  Epoch 8 - Batch 20 - GPU: 9.61GB
  Epoch 8 - Batch 30 - GPU: 9.61GB
  Epoch 8 - Batch 40 - GPU: 9.61GB
  Epoch 8 - Batch 50 - GPU: 9.61GB
  Epoch 8 - Batch 60 - GPU: 9.61GB
  Epoch 8 - Batch 70 - GPU: 9.61GB
  Epoch 8 - Batch 80 - GPU: 9.61GB
  Epoch 8 - Batch 90 - GPU: 9.61GB
  Epoch 8 - Batch 100 - GPU: 9.61GB
  Epoch 8 - Batch 110 - GPU: 9.61GB
  Epoch 8 - Batch 120 - GPU: 9.61GB
  Epoch 8 - Batch 130 - GPU: 9.61GB
  Epoch 8 - Batch 140 - GPU: 9.61GB
  Epoch 8 - Batch 150 - GPU: 9.61GB
  Epoch 8 - Batch 160 - GPU: 9.61GB
  Epoch 8 - Batch 170 - GPU: 9.61GB
  Epoch 8 - Batch 180 - GPU: 9.61GB
  Epoch 8 - Batch 190 - GPU: 9.61GB
  Epoch 8 - Batch 200 - GPU: 9.61GB
  Epoch 8 - Batch 210 - GPU: 9.61GB
  Epoch 8 - Batch 220 - GPU: 9.61GB
  Epoch 8 - Batch 230 - GPU: 9.61GB
  Epoch 8 - Batch 240 - GPU: 9.61GB
  Epoch 8 - Batch 250 - GPU: 9.61GB
  Epoch 8 - Batch 260 - GPU: 9.61GB
  Epoch 8 - Batch 270 - GPU: 9.61GB
  Epoch 8 - Batch 280 - GPU: 9.61GB
  Epoch 8 - Batch 290 - GPU: 9.61GB
  Epoch 8 - Batch 300 - GPU: 9.61GB
  Epoch 8 - Batch 310 - GPU: 9.61GB
  Epoch 8 - Batch 320 - GPU: 9.61GB
  Epoch 8 - Batch 330 - GPU: 9.61GB
  Epoch 8 - Batch 340 - GPU: 9.61GB
  Epoch 8 - Batch 350 - GPU: 9.61GB
  Epoch 8 - Batch 360 - GPU: 9.61GB
  Epoch 8 - Batch 370 - GPU: 9.61GB
  Epoch 8 - Batch 380 - GPU: 9.61GB
  Epoch 8 - Batch 390 - GPU: 9.61GB
  Epoch 8 - Batch 400 - GPU: 9.61GB
  Epoch 8 - Batch 410 - GPU: 9.61GB
  Epoch 8 - Batch 420 - GPU: 9.61GB
  Epoch 8 - Batch 430 - GPU: 9.61GB
  Epoch 8 - Batch 440 - GPU: 9.61GB
  Epoch 8 - Batch 450 - GPU: 9.61GB
  Epoch 8 - Batch 460 - GPU: 9.61GB
  Epoch 8 - Batch 470 - GPU: 9.61GB
  Epoch 8 - Batch 480 - GPU: 9.61GB
  Epoch 8 - Batch 490 - GPU: 9.61GB
  Epoch 8 - Batch 500 - GPU: 9.61GB
  Epoch 8 - Batch 510 - GPU: 9.61GB
  Epoch 8 - Batch 520 - GPU: 9.61GB
  Epoch 8 - Batch 530 - GPU: 9.61GB
  Epoch 8 - Batch 540 - GPU: 9.61GB
  Epoch 8 - Batch 550 - GPU: 9.61GB
  Epoch 8 - Batch 560 - GPU: 9.61GB
  Epoch 8 - Batch 570 - GPU: 9.61GB
  Epoch 8 - Batch 580 - GPU: 9.61GB
  Epoch 8 - Batch 590 - GPU: 9.61GB
  Epoch 8 - Batch 600 - GPU: 9.61GB
  Epoch 8 - Batch 610 - GPU: 9.61GB
  Epoch 8 - Batch 620 - GPU: 9.61GB
  Epoch 8 - Batch 630 - GPU: 9.61GB
  Epoch 8 - Batch 640 - GPU: 9.61GB
  Epoch 8 - Batch 650 - GPU: 9.61GB
  Epoch 8 - Batch 660 - GPU: 9.61GB
  Epoch 8 - Batch 670 - GPU: 9.61GB
  Epoch 8 - Batch 680 - GPU: 9.61GB
  Epoch 8 - Batch 690 - GPU: 9.61GB
  Epoch 8 - Batch 700 - GPU: 9.61GB
  Epoch 8 - Batch 710 - GPU: 9.61GB
  Epoch 8 - Batch 720 - GPU: 9.61GB
  Epoch 8 - Batch 730 - GPU: 9.61GB
  Epoch 8 - Batch 740 - GPU: 9.61GB
  Epoch 8 - Batch 750 - GPU: 9.61GB
  Epoch 8 - Batch 760 - GPU: 9.61GB
  Epoch 8 - Batch 770 - GPU: 9.61GB
  Epoch 8 - Batch 780 - GPU: 9.61GB
  Epoch 8 - Batch 790 - GPU: 9.61GB
  Epoch 8 - Batch 800 - GPU: 9.61GB
  → Best model saved (val_loss=0.8421)
  Epoch 9 - Batch 10 - GPU: 9.61GB
  Epoch 9 - Batch 20 - GPU: 9.61GB
  Epoch 9 - Batch 30 - GPU: 9.61GB
  Epoch 9 - Batch 40 - GPU: 9.61GB
  Epoch 9 - Batch 50 - GPU: 9.61GB
  Epoch 9 - Batch 60 - GPU: 9.61GB
  Epoch 9 - Batch 70 - GPU: 9.61GB
  Epoch 9 - Batch 80 - GPU: 9.61GB
  Epoch 9 - Batch 90 - GPU: 9.61GB
  Epoch 9 - Batch 100 - GPU: 9.61GB
  Epoch 9 - Batch 110 - GPU: 9.61GB
  Epoch 9 - Batch 120 - GPU: 9.61GB
  Epoch 9 - Batch 130 - GPU: 9.61GB
  Epoch 9 - Batch 140 - GPU: 9.61GB
  Epoch 9 - Batch 150 - GPU: 9.61GB
  Epoch 9 - Batch 160 - GPU: 9.61GB
  Epoch 9 - Batch 170 - GPU: 9.61GB
  Epoch 9 - Batch 180 - GPU: 9.61GB
  Epoch 9 - Batch 190 - GPU: 9.61GB
  Epoch 9 - Batch 200 - GPU: 9.61GB
  Epoch 9 - Batch 210 - GPU: 9.61GB
  Epoch 9 - Batch 220 - GPU: 9.61GB
  Epoch 9 - Batch 230 - GPU: 9.61GB
  Epoch 9 - Batch 240 - GPU: 9.61GB
  Epoch 9 - Batch 250 - GPU: 9.61GB
  Epoch 9 - Batch 260 - GPU: 9.61GB
  Epoch 9 - Batch 270 - GPU: 9.61GB
  Epoch 9 - Batch 280 - GPU: 9.61GB
  Epoch 9 - Batch 290 - GPU: 9.61GB
  Epoch 9 - Batch 300 - GPU: 9.61GB
  Epoch 9 - Batch 310 - GPU: 9.61GB
  Epoch 9 - Batch 320 - GPU: 9.61GB
  Epoch 9 - Batch 330 - GPU: 9.61GB
  Epoch 9 - Batch 340 - GPU: 9.61GB
  Epoch 9 - Batch 350 - GPU: 9.61GB
  Epoch 9 - Batch 360 - GPU: 9.61GB
  Epoch 9 - Batch 370 - GPU: 9.61GB
  Epoch 9 - Batch 380 - GPU: 9.61GB
  Epoch 9 - Batch 390 - GPU: 9.61GB
  Epoch 9 - Batch 400 - GPU: 9.61GB
  Epoch 9 - Batch 410 - GPU: 9.61GB
  Epoch 9 - Batch 420 - GPU: 9.61GB
  Epoch 9 - Batch 430 - GPU: 9.61GB
  Epoch 9 - Batch 440 - GPU: 9.61GB
  Epoch 9 - Batch 450 - GPU: 9.61GB
  Epoch 9 - Batch 460 - GPU: 9.61GB
  Epoch 9 - Batch 470 - GPU: 9.61GB
  Epoch 9 - Batch 480 - GPU: 9.61GB
  Epoch 9 - Batch 490 - GPU: 9.61GB
  Epoch 9 - Batch 500 - GPU: 9.61GB
  Epoch 9 - Batch 510 - GPU: 9.61GB
  Epoch 9 - Batch 520 - GPU: 9.61GB
  Epoch 9 - Batch 530 - GPU: 9.61GB
  Epoch 9 - Batch 540 - GPU: 9.61GB
  Epoch 9 - Batch 550 - GPU: 9.61GB
  Epoch 9 - Batch 560 - GPU: 9.61GB
  Epoch 9 - Batch 570 - GPU: 9.61GB
  Epoch 9 - Batch 580 - GPU: 9.61GB
  Epoch 9 - Batch 590 - GPU: 9.61GB
  Epoch 9 - Batch 600 - GPU: 9.61GB
  Epoch 9 - Batch 610 - GPU: 9.61GB
  Epoch 9 - Batch 620 - GPU: 9.61GB
  Epoch 9 - Batch 630 - GPU: 9.61GB
  Epoch 9 - Batch 640 - GPU: 9.61GB
  Epoch 9 - Batch 650 - GPU: 9.61GB
  Epoch 9 - Batch 660 - GPU: 9.61GB
  Epoch 9 - Batch 670 - GPU: 9.61GB
  Epoch 9 - Batch 680 - GPU: 9.61GB
  Epoch 9 - Batch 690 - GPU: 9.61GB
  Epoch 9 - Batch 700 - GPU: 9.61GB
  Epoch 9 - Batch 710 - GPU: 9.61GB
  Epoch 9 - Batch 720 - GPU: 9.61GB
  Epoch 9 - Batch 730 - GPU: 9.61GB
  Epoch 9 - Batch 740 - GPU: 9.61GB
  Epoch 9 - Batch 750 - GPU: 9.61GB
  Epoch 9 - Batch 760 - GPU: 9.61GB
  Epoch 9 - Batch 770 - GPU: 9.61GB
  Epoch 9 - Batch 780 - GPU: 9.61GB
  Epoch 9 - Batch 790 - GPU: 9.61GB
  Epoch 9 - Batch 800 - GPU: 9.61GB
Epoch 9/20 - train_loss: 0.8593 | val_loss: 0.8677
  No improvement for 1/5 epochs
  Epoch 10 - Batch 10 - GPU: 9.61GB
  Epoch 10 - Batch 20 - GPU: 9.61GB
  Epoch 10 - Batch 30 - GPU: 9.61GB
  Epoch 10 - Batch 40 - GPU: 9.61GB
  Epoch 10 - Batch 50 - GPU: 9.61GB
  Epoch 10 - Batch 60 - GPU: 9.61GB
  Epoch 10 - Batch 70 - GPU: 9.61GB
  Epoch 10 - Batch 80 - GPU: 9.61GB
  Epoch 10 - Batch 90 - GPU: 9.61GB
  Epoch 10 - Batch 100 - GPU: 9.61GB
  Epoch 10 - Batch 110 - GPU: 9.61GB
  Epoch 10 - Batch 120 - GPU: 9.61GB
  Epoch 10 - Batch 130 - GPU: 9.61GB
  Epoch 10 - Batch 140 - GPU: 9.61GB
  Epoch 10 - Batch 150 - GPU: 9.61GB
  Epoch 10 - Batch 160 - GPU: 9.61GB
  Epoch 10 - Batch 170 - GPU: 9.61GB
  Epoch 10 - Batch 180 - GPU: 9.61GB
  Epoch 10 - Batch 190 - GPU: 9.61GB
  Epoch 10 - Batch 200 - GPU: 9.61GB
  Epoch 10 - Batch 210 - GPU: 9.61GB
  Epoch 10 - Batch 220 - GPU: 9.61GB
  Epoch 10 - Batch 230 - GPU: 9.61GB
  Epoch 10 - Batch 240 - GPU: 9.61GB
  Epoch 10 - Batch 250 - GPU: 9.61GB
  Epoch 10 - Batch 260 - GPU: 9.61GB
  Epoch 10 - Batch 270 - GPU: 9.61GB
  Epoch 10 - Batch 280 - GPU: 9.61GB
  Epoch 10 - Batch 290 - GPU: 9.61GB
  Epoch 10 - Batch 300 - GPU: 9.61GB
  Epoch 10 - Batch 310 - GPU: 9.61GB
  Epoch 10 - Batch 320 - GPU: 9.61GB
  Epoch 10 - Batch 330 - GPU: 9.61GB
  Epoch 10 - Batch 340 - GPU: 9.61GB
  Epoch 10 - Batch 350 - GPU: 9.61GB
  Epoch 10 - Batch 360 - GPU: 9.61GB
  Epoch 10 - Batch 370 - GPU: 9.61GB
  Epoch 10 - Batch 380 - GPU: 9.61GB
  Epoch 10 - Batch 390 - GPU: 9.61GB
  Epoch 10 - Batch 400 - GPU: 9.61GB
  Epoch 10 - Batch 410 - GPU: 9.61GB
  Epoch 10 - Batch 420 - GPU: 9.61GB
  Epoch 10 - Batch 430 - GPU: 9.61GB
  Epoch 10 - Batch 440 - GPU: 9.61GB
  Epoch 10 - Batch 450 - GPU: 9.61GB
  Epoch 10 - Batch 460 - GPU: 9.61GB
  Epoch 10 - Batch 470 - GPU: 9.61GB
  Epoch 10 - Batch 480 - GPU: 9.61GB
  Epoch 10 - Batch 490 - GPU: 9.61GB
  Epoch 10 - Batch 500 - GPU: 9.61GB
  Epoch 10 - Batch 510 - GPU: 9.61GB
  Epoch 10 - Batch 520 - GPU: 9.61GB
  Epoch 10 - Batch 530 - GPU: 9.61GB
  Epoch 10 - Batch 540 - GPU: 9.61GB
  Epoch 10 - Batch 550 - GPU: 9.61GB
  Epoch 10 - Batch 560 - GPU: 9.61GB
  Epoch 10 - Batch 570 - GPU: 9.61GB
  Epoch 10 - Batch 580 - GPU: 9.61GB
  Epoch 10 - Batch 590 - GPU: 9.61GB
  Epoch 10 - Batch 600 - GPU: 9.61GB
  Epoch 10 - Batch 610 - GPU: 9.61GB
  Epoch 10 - Batch 620 - GPU: 9.61GB
  Epoch 10 - Batch 630 - GPU: 9.61GB
  Epoch 10 - Batch 640 - GPU: 9.61GB
  Epoch 10 - Batch 650 - GPU: 9.61GB
  Epoch 10 - Batch 660 - GPU: 9.61GB
  Epoch 10 - Batch 670 - GPU: 9.61GB
  Epoch 10 - Batch 680 - GPU: 9.61GB
  Epoch 10 - Batch 690 - GPU: 9.61GB
  Epoch 10 - Batch 700 - GPU: 9.61GB
  Epoch 10 - Batch 710 - GPU: 9.61GB
  Epoch 10 - Batch 720 - GPU: 9.61GB
  Epoch 10 - Batch 730 - GPU: 9.61GB
  Epoch 10 - Batch 740 - GPU: 9.61GB
  Epoch 10 - Batch 750 - GPU: 9.61GB
  Epoch 10 - Batch 760 - GPU: 9.61GB
  Epoch 10 - Batch 770 - GPU: 9.61GB
  Epoch 10 - Batch 780 - GPU: 9.61GB
  Epoch 10 - Batch 790 - GPU: 9.61GB
  Epoch 10 - Batch 800 - GPU: 9.61GB
  No improvement for 2/5 epochs
  Epoch 11 - Batch 10 - GPU: 9.61GB
  Epoch 11 - Batch 20 - GPU: 9.61GB
  Epoch 11 - Batch 30 - GPU: 9.61GB
  Epoch 11 - Batch 40 - GPU: 9.61GB
  Epoch 11 - Batch 50 - GPU: 9.61GB
  Epoch 11 - Batch 60 - GPU: 9.61GB
  Epoch 11 - Batch 70 - GPU: 9.61GB
  Epoch 11 - Batch 80 - GPU: 9.61GB
  Epoch 11 - Batch 90 - GPU: 9.61GB
  Epoch 11 - Batch 100 - GPU: 9.61GB
  Epoch 11 - Batch 110 - GPU: 9.61GB
  Epoch 11 - Batch 120 - GPU: 9.61GB
  Epoch 11 - Batch 130 - GPU: 9.61GB
  Epoch 11 - Batch 140 - GPU: 9.61GB
  Epoch 11 - Batch 150 - GPU: 9.61GB
  Epoch 11 - Batch 160 - GPU: 9.61GB
  Epoch 11 - Batch 170 - GPU: 9.61GB
  Epoch 11 - Batch 180 - GPU: 9.61GB
  Epoch 11 - Batch 190 - GPU: 9.61GB
  Epoch 11 - Batch 200 - GPU: 9.61GB
  Epoch 11 - Batch 210 - GPU: 9.61GB
  Epoch 11 - Batch 220 - GPU: 9.61GB
  Epoch 11 - Batch 230 - GPU: 9.61GB
  Epoch 11 - Batch 240 - GPU: 9.61GB
  Epoch 11 - Batch 250 - GPU: 9.61GB
  Epoch 11 - Batch 260 - GPU: 9.61GB
  Epoch 11 - Batch 270 - GPU: 9.61GB
  Epoch 11 - Batch 280 - GPU: 9.61GB
  Epoch 11 - Batch 290 - GPU: 9.61GB
  Epoch 11 - Batch 300 - GPU: 9.61GB
  Epoch 11 - Batch 310 - GPU: 9.61GB
  Epoch 11 - Batch 320 - GPU: 9.61GB
  Epoch 11 - Batch 330 - GPU: 9.61GB
  Epoch 11 - Batch 340 - GPU: 9.61GB
  Epoch 11 - Batch 350 - GPU: 9.61GB
  Epoch 11 - Batch 360 - GPU: 9.61GB
  Epoch 11 - Batch 370 - GPU: 9.61GB
  Epoch 11 - Batch 380 - GPU: 9.61GB
  Epoch 11 - Batch 390 - GPU: 9.61GB
  Epoch 11 - Batch 400 - GPU: 9.61GB
  Epoch 11 - Batch 410 - GPU: 9.61GB
  Epoch 11 - Batch 420 - GPU: 9.61GB
  Epoch 11 - Batch 430 - GPU: 9.61GB
  Epoch 11 - Batch 440 - GPU: 9.61GB
  Epoch 11 - Batch 450 - GPU: 9.61GB
  Epoch 11 - Batch 460 - GPU: 9.61GB
  Epoch 11 - Batch 470 - GPU: 9.61GB
  Epoch 11 - Batch 480 - GPU: 9.61GB
  Epoch 11 - Batch 490 - GPU: 9.61GB
  Epoch 11 - Batch 500 - GPU: 9.61GB
  Epoch 11 - Batch 510 - GPU: 9.61GB
  Epoch 11 - Batch 520 - GPU: 9.61GB
  Epoch 11 - Batch 530 - GPU: 9.61GB
  Epoch 11 - Batch 540 - GPU: 9.61GB
  Epoch 11 - Batch 550 - GPU: 9.61GB
  Epoch 11 - Batch 560 - GPU: 9.61GB
  Epoch 11 - Batch 570 - GPU: 9.61GB
  Epoch 11 - Batch 580 - GPU: 9.61GB
  Epoch 11 - Batch 590 - GPU: 9.61GB
  Epoch 11 - Batch 600 - GPU: 9.61GB
  Epoch 11 - Batch 610 - GPU: 9.61GB
  Epoch 11 - Batch 620 - GPU: 9.61GB
  Epoch 11 - Batch 630 - GPU: 9.61GB
  Epoch 11 - Batch 640 - GPU: 9.61GB
  Epoch 11 - Batch 650 - GPU: 9.61GB
  Epoch 11 - Batch 660 - GPU: 9.61GB
  Epoch 11 - Batch 670 - GPU: 9.61GB
  Epoch 11 - Batch 680 - GPU: 9.61GB
  Epoch 11 - Batch 690 - GPU: 9.61GB
  Epoch 11 - Batch 700 - GPU: 9.61GB
  Epoch 11 - Batch 710 - GPU: 9.61GB
  Epoch 11 - Batch 720 - GPU: 9.61GB
  Epoch 11 - Batch 730 - GPU: 9.61GB
  Epoch 11 - Batch 740 - GPU: 9.61GB
  Epoch 11 - Batch 750 - GPU: 9.61GB
  Epoch 11 - Batch 760 - GPU: 9.61GB
  Epoch 11 - Batch 770 - GPU: 9.61GB
  Epoch 11 - Batch 780 - GPU: 9.61GB
  Epoch 11 - Batch 790 - GPU: 9.61GB
  Epoch 11 - Batch 800 - GPU: 9.61GB
  No improvement for 3/5 epochs
  Epoch 12 - Batch 10 - GPU: 9.61GB
  Epoch 12 - Batch 20 - GPU: 9.61GB
  Epoch 12 - Batch 30 - GPU: 9.61GB
  Epoch 12 - Batch 40 - GPU: 9.61GB
  Epoch 12 - Batch 50 - GPU: 9.61GB
  Epoch 12 - Batch 60 - GPU: 9.61GB
  Epoch 12 - Batch 70 - GPU: 9.61GB
  Epoch 12 - Batch 80 - GPU: 9.61GB
  Epoch 12 - Batch 90 - GPU: 9.61GB
  Epoch 12 - Batch 100 - GPU: 9.61GB
  Epoch 12 - Batch 110 - GPU: 9.61GB
  Epoch 12 - Batch 120 - GPU: 9.61GB
  Epoch 12 - Batch 130 - GPU: 9.61GB
  Epoch 12 - Batch 140 - GPU: 9.61GB
  Epoch 12 - Batch 150 - GPU: 9.61GB
  Epoch 12 - Batch 160 - GPU: 9.61GB
  Epoch 12 - Batch 170 - GPU: 9.61GB
  Epoch 12 - Batch 180 - GPU: 9.61GB
  Epoch 12 - Batch 190 - GPU: 9.61GB
  Epoch 12 - Batch 200 - GPU: 9.61GB
  Epoch 12 - Batch 210 - GPU: 9.61GB
  Epoch 12 - Batch 220 - GPU: 9.61GB
  Epoch 12 - Batch 230 - GPU: 9.61GB
  Epoch 12 - Batch 240 - GPU: 9.61GB
  Epoch 12 - Batch 250 - GPU: 9.61GB
  Epoch 12 - Batch 260 - GPU: 9.61GB
  Epoch 12 - Batch 270 - GPU: 9.61GB
  Epoch 12 - Batch 280 - GPU: 9.61GB
  Epoch 12 - Batch 290 - GPU: 9.61GB
  Epoch 12 - Batch 300 - GPU: 9.61GB
  Epoch 12 - Batch 310 - GPU: 9.61GB
  Epoch 12 - Batch 320 - GPU: 9.61GB
  Epoch 12 - Batch 330 - GPU: 9.61GB
  Epoch 12 - Batch 340 - GPU: 9.61GB
  Epoch 12 - Batch 350 - GPU: 9.61GB
  Epoch 12 - Batch 360 - GPU: 9.61GB
  Epoch 12 - Batch 370 - GPU: 9.61GB
  Epoch 12 - Batch 380 - GPU: 9.61GB
  Epoch 12 - Batch 390 - GPU: 9.61GB
  Epoch 12 - Batch 400 - GPU: 9.61GB
  Epoch 12 - Batch 410 - GPU: 9.61GB
  Epoch 12 - Batch 420 - GPU: 9.61GB
  Epoch 12 - Batch 430 - GPU: 9.61GB
  Epoch 12 - Batch 440 - GPU: 9.61GB
  Epoch 12 - Batch 450 - GPU: 9.61GB
  Epoch 12 - Batch 460 - GPU: 9.61GB
  Epoch 12 - Batch 470 - GPU: 9.61GB
  Epoch 12 - Batch 480 - GPU: 9.61GB
  Epoch 12 - Batch 490 - GPU: 9.61GB
  Epoch 12 - Batch 500 - GPU: 9.61GB
  Epoch 12 - Batch 510 - GPU: 9.61GB
  Epoch 12 - Batch 520 - GPU: 9.61GB
  Epoch 12 - Batch 530 - GPU: 9.61GB
  Epoch 12 - Batch 540 - GPU: 9.61GB
  Epoch 12 - Batch 550 - GPU: 9.61GB
  Epoch 12 - Batch 560 - GPU: 9.61GB
  Epoch 12 - Batch 570 - GPU: 9.61GB
  Epoch 12 - Batch 580 - GPU: 9.61GB
  Epoch 12 - Batch 590 - GPU: 9.61GB
  Epoch 12 - Batch 600 - GPU: 9.61GB
  Epoch 12 - Batch 610 - GPU: 9.61GB
  Epoch 12 - Batch 620 - GPU: 9.61GB
  Epoch 12 - Batch 630 - GPU: 9.61GB
  Epoch 12 - Batch 640 - GPU: 9.61GB
  Epoch 12 - Batch 650 - GPU: 9.61GB
  Epoch 12 - Batch 660 - GPU: 9.61GB
  Epoch 12 - Batch 670 - GPU: 9.61GB
  Epoch 12 - Batch 680 - GPU: 9.61GB
  Epoch 12 - Batch 690 - GPU: 9.61GB
  Epoch 12 - Batch 700 - GPU: 9.61GB
  Epoch 12 - Batch 710 - GPU: 9.61GB
  Epoch 12 - Batch 720 - GPU: 9.61GB
  Epoch 12 - Batch 730 - GPU: 9.61GB
  Epoch 12 - Batch 740 - GPU: 9.61GB
  Epoch 12 - Batch 750 - GPU: 9.61GB
  Epoch 12 - Batch 760 - GPU: 9.61GB
  Epoch 12 - Batch 770 - GPU: 9.61GB
  Epoch 12 - Batch 780 - GPU: 9.61GB
  Epoch 12 - Batch 790 - GPU: 9.61GB
  Epoch 12 - Batch 800 - GPU: 9.61GB
Epoch 12/20 - train_loss: 0.8607 | val_loss: 0.9117
  No improvement for 4/5 epochs
  Epoch 13 - Batch 10 - GPU: 9.61GB
  Epoch 13 - Batch 20 - GPU: 9.61GB
  Epoch 13 - Batch 30 - GPU: 9.61GB
  Epoch 13 - Batch 40 - GPU: 9.61GB
  Epoch 13 - Batch 50 - GPU: 9.61GB
  Epoch 13 - Batch 60 - GPU: 9.61GB
  Epoch 13 - Batch 70 - GPU: 9.61GB
  Epoch 13 - Batch 80 - GPU: 9.61GB
  Epoch 13 - Batch 90 - GPU: 9.61GB
  Epoch 13 - Batch 100 - GPU: 9.61GB
  Epoch 13 - Batch 110 - GPU: 9.61GB
  Epoch 13 - Batch 120 - GPU: 9.61GB
  Epoch 13 - Batch 130 - GPU: 9.61GB
  Epoch 13 - Batch 140 - GPU: 9.61GB
  Epoch 13 - Batch 150 - GPU: 9.61GB
  Epoch 13 - Batch 160 - GPU: 9.61GB
